date,symbol,open,high,low,close,volume
2025-05-15,SPY,414.4,416.48,406.95,410.54,5793997
2025-05-16,SPY,414.7,417.45,414.24,415.96,4331417
2025-05-19,SPY,421.01,428.37,419.06,419.29,5946473
2025-05-20,SPY,414.33,415.73,412.83,413.33,4634700
2025-05-21,SPY,434.03,435.4,431.85,432.52,4095180
2025-05-22,SPY,425.38,425.95,425.22,425.58,3206167
2025-05-23,SPY,425.98,428.18,420.63,423.8,1428496
2025-05-26,SPY,414.72,414.75,411.15,413.49,7109315
2025-05-27,SPY,417.32,421.31,415.03,417.04,866767
2025-05-28,SPY,420.17,420.97,418.07,418.19,3077094
2025-05-29,SPY,424.16,428.56,421.2,423.2,6621438
2025-05-30,SPY,418.15,420.55,409.79,412.38,3267950
2025-06-02,SPY,418.52,420.32,417.04,419.47,4928221
2025-06-03,SPY,414.63,417.52,410.39,414.6,2336449
2025-06-04,SPY,412.64,420.1,411.37,413.88,4237236
2025-06-05,SPY,422.07,422.19,419.41,419.87,3450224
2025-06-06,SPY,421.68,422.14,421.33,421.72,4121295
2025-06-09,SPY,423.5,424.37,423.15,424.03,2412754
2025-06-10,SPY,432.52,432.56,428.39,429.33,3329899
2025-06-11,SPY,429.76,433.28,428.73,432.3,3766191
2025-06-12,SPY,430.05,431.98,429.43,430.31,2285089
2025-06-13,SPY,427.31,431.88,423.83,429.45,9092374
2025-06-16,SPY,430.78,431.05,430.58,431.03,2861857
2025-06-17,SPY,427.04,428.77,423.05,425.45,5237463
2025-06-18,SPY,431.28,433.07,430.23,432.02,2135376
2025-06-19,SPY,431.32,434.17,431.19,434.11,1858099
2025-06-20,SPY,436.69,436.9,433.75,434.81,3345717
2025-06-23,SPY,440.9,444.23,435.68,442.81,1427466
2025-06-24,SPY,444.01,444.47,442.12,442.23,8819365
2025-06-25,SPY,437.79,441.25,434.34,441.24,1742932
2025-06-26,SPY,442.08,442.55,436.55,438.26,7668752
2025-06-27,SPY,442.67,442.7,439.91,440.73,4123770
2025-06-30,SPY,443.66,445.87,441.66,442.99,6373860
2025-07-01,SPY,440.21,441.2,435.63,438.78,6787689
2025-07-02,SPY,438.39,439.74,435.68,437.83,754983
2025-07-03,SPY,431.91,435.6,424.01,433.72,5293405
2025-07-04,SPY,429.71,430.47,425.41,429.35,4093308
2025-07-07,SPY,420.43,424.36,415.33,418.43,2960536
2025-07-08,SPY,416.99,418.71,414.85,417.19,3424843
2025-07-09,SPY,404.25,406.82,404.15,406.74,1676312
2025-07-10,SPY,402.07,406.12,401.25,404.12,2664336
2025-07-11,SPY,399.6,401.47,398.85,400.61,11669833
2025-07-14,SPY,406.63,408.32,403.18,407.13,2936698
2025-07-15,SPY,402.63,403.81,399.33,401.14,2053064
2025-07-16,SPY,396.82,399.36,393.88,396.76,3535222
2025-07-17,SPY,396.3,396.84,394.12,394.68,4929465
2025-07-18,SPY,390.48,391.83,389.67,391.45,7478435
2025-07-21,SPY,397.71,399.8,396.62,399.68,4514782
2025-07-22,SPY,392.51,394.23,390.39,393.06,2445083
2025-07-23,SPY,393.67,393.76,390.71,391.02,2288138
2025-07-24,SPY,391.88,396.04,389.09,393.16,1318537
2025-07-25,SPY,397.55,398.79,397.39,398.55,4194377
2025-07-28,SPY,398.7,401.82,394.5,396.48,898938
2025-07-29,SPY,382.8,385.38,382.46,385.27,3936055
2025-07-30,SPY,383.08,387.13,381.58,384.6,8704973
2025-07-31,SPY,393.17,393.27,392.39,392.59,5915625
2025-08-01,SPY,394.09,396.31,389.98,394.45,2515780
2025-08-04,SPY,396.96,397.52,396.02,396.04,3222471
2025-08-05,SPY,386.72,393.34,384.15,389.92,3188354
2025-08-06,SPY,385.56,385.69,383.26,383.3,6103224
2025-08-07,SPY,382.36,387.22,382.24,383.6,4625858
2025-08-08,SPY,369.74,377.78,365.33,375.58,3640919
2025-08-11,SPY,379.85,380.32,379.75,380.17,7266411
2025-08-12,SPY,376.6,378.32,374.9,375.53,1836210
2025-08-13,SPY,377.25,380.13,373.52,375.58,3683811
2025-08-14,SPY,361.64,365.25,361.62,365.15,1708971
2025-08-15,SPY,364.26,365.12,359.9,363.17,3601256
2025-08-18,SPY,356.8,359.14,355.42,356.89,1328606
2025-08-19,SPY,345.3,345.43,342.75,344.64,3238664
2025-08-20,SPY,347.15,350.81,344.29,347.61,627999
2025-08-21,SPY,356.28,364.69,347.7,356.35,1735049
2025-08-22,SPY,363.73,366.68,356.78,362.56,1077089
2025-08-25,SPY,367.01,368.61,364.26,366.45,3907523
2025-08-26,SPY,364.87,365.03,364.28,364.36,3345218
2025-08-27,SPY,369.52,372.05,363.22,368.94,1982211
2025-08-28,SPY,373.4,376.35,369.97,375.9,1452505
2025-08-29,SPY,376.28,379.92,376.2,376.86,983015
2025-09-01,SPY,366.59,371.38,366.44,370.35,3638918
2025-09-02,SPY,369.2,369.29,364.83,367.76,1400899
2025-09-03,SPY,375.63,380.83,372.25,377.34,3728327
2025-09-04,SPY,375.95,377.56,375.53,377.11,3982018
2025-09-05,SPY,359.28,359.36,357.93,358.49,3024720
2025-09-08,SPY,351.76,355.73,347.55,350.77,3349284
2025-09-09,SPY,346.25,349.46,345.58,348.71,3205049
2025-09-10,SPY,351.08,354.71,350.1,354.3,2963702
2025-09-11,SPY,353.02,353.87,351.04,353.03,6594065
2025-09-12,SPY,360.58,368.14,355.87,358.79,4176961
2025-09-15,SPY,357.83,358.03,355.75,356.14,4241891
2025-09-16,SPY,343.67,345.88,343.65,345.82,6795075
2025-09-17,SPY,344.19,344.24,343.25,343.45,4805220
